295.200 3.400 7.87 -0.976 5.216 9.494
295.200 3.500 6.788 -5.347 5.319 10.149
295.200 3.600 4.719 -7.715 5.469 10.569
295.200 3.700 0.432 -9.963 5.428 11.354
295.200 3.800 -5.478 -9.118 4.814 11.676
295.200 3.900 -9.093 -6.041 2.895 11.296
295.200 4.000 -10.531 -4.156 -0.544 11.341
295.200 4.100 -11.604 -2.823 -3.817 12.551
295.200 4.200 -10.891 -2.69 -5.474 12.505
295.200 4.300 -11.129 -5.03 -5.05 13.245
295.200 4.400 -13.432 -7.336 -2.112 15.489
295.200 4.500 -18.072 -7.786 2.554 19.904
295.200 4.600 -22.466 -3.472 6.2 23.677
295.200 4.700 -24.472 2.613 7.196 25.849
295.200 4.800 -24.278 13.029 5.651 28.386
295.200 4.900 -14.319 23.571 1.446 27.704
295.200 5.000 -0.487 24.403 -4.366 24.797
295.200 5.100 9.65 19.195 -9.762 23.656
295.200 5.200 17.284 11.603 -13.886 25.238
295.200 5.300 19.797 -0.786 -15.807 25.643
295.200 5.400 13.227 -9.68 -15.44 22.624
295.200 5.500 5.934 -11.755 -14.101 19.346
295.200 5.600 -0.276 -10.937 -11.283 15.745
295.200 5.700 -5.29 -7.241 -8.809 12.571
295.200 5.800 -6.371 -1.47 -7.645 10.077
295.200 5.900 -3.804 2.236 -7.362 8.614
295.200 6.000 -0.52 3.624 -7.379 8.285
295.200 6.100 3.117 3.257 -7.019 8.397
295.200 6.200 6.211 -0.699 -6.944 9.377
295.200 6.300 4.978 -6.565 -7.822 11.369
295.200 6.400 0.844 -10.808 -9.988 14.755
295.200 6.500 -5.576 -14.182 -13.457 20.336
295.200 6.600 -14.892 -13.5 -18.663 27.432
295.200 6.700 -21.44 -5.842 -21.768 31.133
295.200 6.800 -21.912 0.249 -18.432 28.732
295.200 6.900 -22.774 3.664 -14.764 27.562
295.200 7.000 -18.564 6.769 -12.42 23.452
295.200 7.100 -15.365 5.213 -11.48 19.926
295.200 7.200 -13.678 5.858 -9.834 17.863
295.200 7.300 -11 5.718 -6.812 14.168
295.200 7.400 -9.544 7.388 -4.524 12.903
295.200 7.500 -5.403 9.261 -2.133 10.937
295.200 7.600 -1.157 8.815 -0.069 8.893
