1	-63	4.49027	2.6369	0.48097	5.98536
1	-62	2.63894	-2.09439	0.50354	3.59089
1	-61	-0.38999	-0.92679	0.86452	1.51552
1	-60	0.01938	0.01731	0.32606	0.38318
1	-59	0.03026	-0.15854	0.10695	0.20514
1	-58	-0.09625	-0.14789	-0.19044	0.36473
1	-57	0.20437	0.27176	0.51531	0.7503
1	-56	0.15572	0.61394	0.85768	1.08872
1	-55	0.40762	0.51889	0.6366	0.95453
1	-54	0.54935	0.3955	0.68369	0.98353
1	-53	0.42824	0.10909	0.38623	0.66429
1	-52	0.46104	0.33471	0.61303	0.92631
1	-51	0.10125	-0.48745	0.74899	0.98709
1	-50	-0.67397	0.5824	-0.02941	1.1476
1	-49	0.32949	1.63683	0.90829	2.00371
1	-48	1.12354	0.50679	2.53834	2.94655
1	-47	0.56795	0.50946	2.85587	3.11176
1	-46	0.53562	1.18665	1.9756	2.7187
1	-45	5.53024	2.74976	-4.72166	9.20475
1	-44	2.31453	-3.33403	-2.89249	5.46214
1	-43	-0.23249	0.40819	-2.48098	2.66334
1	-42	-0.05293	1.56325	-3.78743	4.14174
1	-41	-0.196	0.38064	-9.04016	9.33221
1	-40	-2.3711	-3.17065	-10.84941	11.75953
1	-39	-3.99528	0.66423	-6.7493	8.25124
1	-38	-0.85516	2.17741	-2.70953	3.63647
1	-37	-0.67895	2.74394	-1.96902	3.50863
1	-36	4.28518	4.45135	0.70406	7.26965
1	-35	3.04864	-4.5811	-0.97459	7.06644
1	-34	-1.59448	-5.14299	1.61393	6.0478
1	-33	-3.13378	0.39147	2.30559	4.96568
1	-32	2.37127	-0.58247	0.60663	3.42948
1	-31	-0.00738	-2.19899	0.88933	2.40555
1	-30	-1.03667	-1.252	1.21691	2.26837
1	-29	-0.19809	-0.56987	0.73389	1.10139
1	-28	0.08978	-0.46146	-0.82361	1.4291
1	-27	-1.12073	-1.18807	-0.51237	2.64417
1	-26	-0.11784	0.45961	-0.59489	1.15163
1	-25	0.36159	0.4198	0.09382	0.9103
1	-24	0.95173	0.68291	0.00667	1.48081
1	-23	0.55876	0.04366	0.66344	1.51235
1	-22	0.60067	-0.25401	1.82991	2.10792
1	-21	2.97161	-1.80423	2.25934	5.36315
1	-20	-2.85155	-0.24728	1.71051	5.83203
1	-19	6.92444	1.13033	-2.66104	10.10943
1	-18	4.63653	-0.94072	1.47115	7.22771
1	-17	3.10896	1.95177	2.04437	5.39805
1	-16	4.30257	-4.5226	4.90146	11.25997
1	-15	-4.01112	0.99202	5.93219	9.00145
1	-14	-0.19199	0.64062	1.34973	1.71218
1	-13	-0.02312	0.1393	0.58567	1.07679
1	-12	-0.33701	0.28492	-0.48343	0.77671
1	-11	-0.41843	0.5745	0.8117	1.7724
1	-10	0.75891	1.55653	2.40842	4.87574
1	-9	0.66802	-0.23473	2.00053	6.23553
1	-8	3.31383	0.35927	-1.01362	5.6666
1	-7	0.5287	-1.05344	-1.26894	1.98965
1	-6	-0.43412	-0.50133	-0.79653	1.33445
1	-5	1.51367	-1.63901	-1.01577	3.97843
1	-4	-3.11254	1.70502	-2.07568	5.39314
1	-3	4.84224	3.16897	-0.51346	7.3646
1	-2	4.40562	-1.10993	-1.10317	5.94374
1	-1	0.26377	-0.93484	3.75137	5.35878
1	0	0.8841	-2.4368	1.5626	3.2003
1	1	-4.67409	-0.4366	0.61014	6.65634
1	2	-0.29006	2.34392	-0.04677	3.80824
1	3	2.55147	-0.51148	-0.73547	3.83913
1	4	1.81669	0.18727	-4.80746	6.79614
1	5	-0.55792	-2.43532	-1.923	4.18881
1	6	-0.63641	-1.91151	1.87412	3.35298
1	7	-3.81797	-0.72228	0.38702	4.90953
1	8	-2.22475	-2.02442	-0.32234	5.41336
1	9	-6.79472	5.54006	-2.13043	15.61461
1	10	3.16462	-1.21709	0.34587	4.6328
1	11	0.69612	-1.28865	0.5398	3.29291
1	12	-0.44568	1.24852	0.47795	1.70205
1	13	0.10747	0.72085	0.19179	0.85674
1	14	1.06245	0.53943	-1.22621	2.20831
1	15	0.52009	-0.65182	-0.06785	1.9613
1	16	-0.09534	-0.01876	1.96906	2.49985
1	17	-0.22126	-0.87723	0.54038	1.34444
1	18	-2.85213	-2.51822	-1.95785	5.24386
1	19	-1.79881	2.65879	-1.64357	4.38991
1	20	-0.04826	0.16964	-0.54519	0.87038
1	21	-0.42838	-0.11464	-0.01869	0.98983
1	22	-0.76788	1.10944	-0.19966	2.06656
1	23	1.12841	-0.42447	-1.44881	2.28213
1	24	-0.09632	-1.1556	-0.05724	1.20646
1	25	-1.64342	-0.42512	0.80591	2.13997
1	26	-0.18289	0.18116	0.14603	0.64781
1	27	0.07222	-0.24911	-0.86809	0.93356
1	28	-0.43826	0.26887	-0.94994	1.19537
1	29	0.07566	0.38055	-0.32772	0.60283
1	30	-0.40338	0.05957	-0.04592	0.59101
1	31	-0.02954	0.13314	-0.06531	0.18744
1	32	0.68561	0.04183	-0.18556	0.88347
1	33	-0.76684	-1.16705	1.05486	2.5947
1	34	-0.25648	0.83707	0.3839	1.04587
1	35	-0.0689	0.31948	0.06436	0.33542
1	36	-0.06599	0.19062	0.023	0.21185
1	37	-0.19345	0.04163	0.02087	0.32316
1	38	0.5358	0.94296	-0.0202	1.74973
1	39	0.40675	-0.55374	0.13686	0.92152
1	40	-0.01428	-0.03458	0.02001	0.06036
1	41	-0.00221	0.02673	-0.12939	0.14815
1	42	-0.03208	-0.01759	-0.13866	0.19504
1	43	-0.11147	0.37178	0.21138	0.49708
1	44	1.28002	-0.12571	1.44968	2.39199
1	45	-2.42647	-3.33076	-1.04018	5.25556
1	46	-1.42465	2.60925	-1.41794	3.98281
1	47	1.17338	0.25327	-0.30704	1.49309
1	48	0.08579	-0.27902	0.02133	0.4123
1	49	-0.3586	0.0485	-0.14721	0.4645
1	50	-0.00668	0.27363	-0.1046	0.33232
1	51	0.02587	0.18009	-0.01624	0.18945
1	52	0.09628	0.37956	-0.09542	0.42038
1	53	0.99191	0.07518	-0.06025	1.15199
1	54	0.34325	-0.70787	0.23711	0.84875
1	55	-0.38135	-0.52466	-0.65867	1.05596
1	56	-0.17412	0.1717	-0.31273	0.44954
1	57	0.05736	-0.03053	0.08944	0.12591
1	58	-0.00428	-0.0692	0.07568	0.11377
1	59	0.03391	-0.08613	0.08132	0.17665
1	60	-0.18313	-0.18233	-0.26704	0.38402
1	61	-0.12019	-0.20387	-0.26418	0.35761
1	62	-0.06471	-0.07994	-0.08757	0.13875
1	63	-0.00818	-0.08387	0.00711	0.08841
1	64	-0.06844	-0.15902	-0.03159	0.17672
1	65	-0.28758	-0.43441	-0.21634	0.57616
1	66	-0.71754	0.01539	-0.72599	1.09875
1	67	-0.07476	0.20326	-0.09699	0.25068
1	68	-0.04448	-0.05559	-0.06739	0.09849
1	69	-0.05902	-0.08354	-0.12452	0.16204
1	70	-0.04173	-0.10741	-0.21097	0.24224
1	71	-0.07985	-0.00171	-0.22343	0.23896
1	72	-0.04575	0.02393	-0.17113	0.17884
1	73	-0.03451	0.07163	-0.21202	0.22876
1	74	0.19556	0.19274	-0.0682	0.37418
1	75	0.61804	-0.46804	0.57986	1.08695
1	76	-0.22999	-0.64343	-0.18119	0.79265
